"ID","Date","NDVI","Satellite"
94541,2019-09-30,0.693248945147679,"S2"
94541,2019-10-05,0.55359565807327,"S2"
94541,2019-10-09,0.596036585365854,"L8"
94541,2019-10-10,0.546738072054528,"S2"
94541,2019-10-15,0.516066838046272,"S2"
94541,2019-10-20,0.616262879420774,"S2"
94541,2019-11-09,0.467856044294063,"S2"
94541,2019-11-10,0.477354421279655,"L8"
94541,2019-11-14,0.375,"S2"
94541,2019-11-19,0.37982484592929,"S2"
94541,2019-11-24,0.255930087390762,"S2"
94541,2019-12-04,0.241509433962264,"S2"
94541,2019-12-19,0.310436812270757,"S2"
94541,2019-12-24,0.274336283185841,"S2"
79226,2018-01-01,0.213406873143827,"L8"
79226,2018-02-02,0.208638105189829,"L8"
79226,2018-03-06,0.213196389666978,"L8"
79226,2018-03-22,0.223597122302158,"L8"
79226,2018-04-07,0.229508196721311,"L8"
79226,2018-05-09,0.275499474237645,"L8"
79226,2018-06-10,0.880766800084264,"L8"
79226,2018-07-12,0.840782122905028,"L8"
79226,2018-09-14,0.256427453610552,"L8"
79226,2018-10-16,0.27355536578423,"L8"
79226,2018-11-17,0.204920177963884,"L8"
79226,2018-12-16,0.223200728818706,"S2"
79226,2018-12-16,0.220214395099541,"S2"
79226,2018-12-21,0.219707057256991,"S2"
79226,2018-12-21,0.216508795669824,"S2"
79226,2018-12-23,0.216364160184385,"S2"
79226,2018-12-23,0.22036874451273,"S2"
79255,2018-01-01,0.220272904483431,"L8"
79255,2018-02-02,0.223702342673404,"L8"
79255,2018-02-27,0.264887063655031,"L8"
79255,2018-03-06,0.229750778816199,"L8"
79255,2018-03-15,0.221725239616613,"L8"
79255,2018-03-22,0.232102486812359,"L8"
79255,2018-03-31,0.29901768172888,"L8"
79255,2018-04-07,0.271578947368421,"L8"
79255,2018-04-16,0.2318401937046,"L8"
79255,2018-04-23,0.281337047353761,"L8"
79255,2018-05-02,0.258550724637681,"L8"
79255,2018-05-09,0.274956217162872,"L8"
79255,2018-05-18,0.450388660265204,"L8"
79255,2018-05-25,0.73077855930148,"L8"
79255,2018-06-03,0.857458075904678,"L8"
79255,2018-06-10,0.837226456847799,"L8"
79255,2018-06-26,0.835504100337675,"L8"
79255,2018-07-05,0.767935767935768,"L8"
79255,2018-07-21,0.756674552213586,"L8"
79255,2018-08-06,0.618887015177066,"L8"
79255,2018-09-14,0.381040892193309,"L8"
79255,2018-09-23,0.287360970677452,"L8"
79255,2018-11-10,0.259195893926433,"L8"
79255,2018-12-12,0.242366927857336,"L8"
79255,2018-12-23,0.21701199563795,"S2"
79482,2018-01-08,8.68583340571432e-05,"L8"
79482,2018-01-17,-0.0241681654676258,"L8"
79482,2018-02-25,-0.0509234111895708,"L8"
79482,2018-03-13,0.170754941652774,"L8"
79482,2018-03-29,0.168404703794098,"L8"
79482,2018-04-07,0.17524457677584,"L8"
79482,2018-04-23,0.19901356350185,"L8"
79482,2018-05-16,0.240726124704025,"L8"
79482,2018-05-25,0.282135331304144,"L8"
79482,2018-06-01,0.325350318471337,"L8"
79482,2018-07-03,0.885030864197531,"L8"
79482,2018-07-12,0.907493061979648,"L8"
79482,2018-08-13,0.873245427477669,"L8"
79482,2018-08-29,0.842091771340682,"L8"
79482,2018-09-14,0.586206896551724,"L8"
79482,2018-10-16,0.263157894736842,"L8"
79482,2018-10-23,0.268528464017186,"L8"
79482,2018-11-01,0.251396648044693,"L8"
79482,2018-11-24,0.251881046219993,"L8"
79482,2018-12-16,-0.0295313881520778,"S2"
79482,2018-12-16,-0.0298507462686567,"S2"
79482,2018-12-16,-0.0309845382876001,"S2"
79482,2018-12-16,-0.0315655763734519,"S2"
79482,2018-12-19,-0.0346491984140666,"L8"
79483,2018-01-08,0.044557341550762,"L8"
79483,2018-01-17,-0.00565794633353873,"L8"
79483,2018-02-25,0.0392513174632019,"L8"
79483,2018-03-13,0.211440677966102,"L8"
79483,2018-03-29,0.19570602807597,"L8"
79483,2018-04-07,0.215225754201255,"L8"
